INVENTO,INVENTOR,PROFESIONAL_ASIGANDO_AL_INVENTO,EL_PROFESIONAL_ES_JEFE_DEL_AREA,FECHA_CONTRATO_PROFESIONAL,SALARIO,COMISION,AREA_INVEST_DEL_PROF,RANKING,ANIO_DEL_INVENTO,PAIS_DEL_INVENTO,PAIS_DEL_INVENTOR,REGION_DEL_PAIS,CAPITAL,POBLACION_DEL_PAIS,AREA_EN_KM2,FRONTERA_CON,NORTE,SUR,ESTE,OESTE
Ondas eléctricas,Hertz,JAMES CLERK,,3-Dec-81,950,,Biología,6,1888,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Ondas eléctricas,Hertz,JAMES CLERK,,3-Dec-81,950,,Biología,6,1888,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Ondas eléctricas,Hertz,JAMES CLERK,,3-Dec-81,950,,Biología,6,1888,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Oxigeno,Priestley,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1774,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Oxigeno,Priestley,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1774,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Oxigeno,Priestley,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1774,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Oxigeno,Priestley,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1774,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Oxigeno,Priestley,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1774,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Oxigeno,Priestley,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1774,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Papel fotográfico,Baekeland,JAMES CLERK,,3-Dec-81,950,,Biología,6,1898,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Papel fotográfico,Baekeland,JAMES CLERK,,3-Dec-81,950,,Biología,6,1898,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Penicilina,Fleming,FORD ANALYST,,3-Dec-81,3000,,Química,4,1929,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Penicilina,Fleming,FORD ANALYST,,3-Dec-81,3000,,Química,4,1929,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Piano,Cristofori,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1709,Italia,Italia,Centro Europa,Roma,568330000,116303,Croacia,,,X,
Piano,Cristofori,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1709,Italia,Italia,Centro Europa,Roma,568330000,116303,Suiza,X,,,
Piano,Cristofori,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1709,Italia,Italia,Centro Europa,Roma,568330000,116303,Francia,,,,X
Piano,Cristofori,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1709,Italia,Italia,Centro Europa,Roma,568330000,116303,Austria,X,,,
Pistón,Newcomen,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1705,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Pistón,Newcomen,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1705,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Pistón de motor de vapor,Watt,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1769,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Pistón de motor de vapor,Watt,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1769,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Pistón de motor de vapor,Watt,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1769,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Pistón de motor de vapor,Watt,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1769,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Pistón de motor de vapor,Watt,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1769,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Pistón de motor de vapor,Watt,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1769,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Pluma fuente,Waterman,JAMES CLERK,,3-Dec-81,950,,Biología,6,1884,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Pluma fuente,Waterman,JAMES CLERK,,3-Dec-81,950,,Biología,6,1884,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Positrón,Anderson,ALLEN SALESMAN,Mecánica,20-Feb-81,1600,300,Matemática,7,1932,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Positrón,Anderson,ALLEN SALESMAN,Mecánica,20-Feb-81,1600,300,Matemática,7,1932,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Positrón,Anderson,ALLEN SALESMAN,Mecánica,20-Feb-81,1600,300,Óptica,2,1932,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Positrón,Anderson,ALLEN SALESMAN,Mecánica,20-Feb-81,1600,300,Óptica,2,1932,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Prueba de inteligencia,Bionet,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
Prueba de inteligencia,Bionet,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
Prueba de inteligencia,Bionet,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
Prueba de inteligencia,Bionet,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
Prueba de inteligencia,Bionet,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
Prueba de inteligencia,Bionet,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
Prueba de inteligencia,Simon,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
Prueba de inteligencia,Simon,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
Prueba de inteligencia,Simon,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
Prueba de inteligencia,Simon,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
Prueba de inteligencia,Simon,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
Prueba de inteligencia,Simon,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
Psicoanálisis,Freud,JAMES CLERK,,3-Dec-81,950,,Biología,6,1900,Austria,Austria,Centro Europa,Vienna,75740000,32374,India,X,,X,X
Psicoanálisis,Freud,JAMES CLERK,,3-Dec-81,950,,Biología,6,1900,Austria,Austria,Centro Europa,Vienna,75740000,32374,ciechtenstain,,,,X
Psicoanálisis,Freud,JAMES CLERK,,3-Dec-81,950,,Biología,6,1900,Austria,Austria,Centro Europa,Vienna,75740000,32374,Italia,,X,,
Psicoanálisis,Freud,JAMES CLERK,,3-Dec-81,950,,Biología,6,1900,Austria,Austria,Centro Europa,Vienna,75740000,32374,Croacia,,X,,
Psicoanálisis,Freud,JAMES CLERK,,3-Dec-81,950,,Biología,6,1900,Austria,Austria,Centro Europa,Vienna,75740000,32374,Hungria,,,X,
Psicoanálisis,Freud,JAMES CLERK,,3-Dec-81,950,,Biología,6,1900,Austria,Austria,Centro Europa,Vienna,75740000,32374,ALEMANIA,X,,,X
Psicoanálisis,Freud,JAMES CLERK,,3-Dec-81,950,,Biología,6,1900,Austria,Austria,Centro Europa,Vienna,75740000,32374,Republica Checa,X,,,
Quasar,Lathews,MILLER CLERK,,23-Jan-82,1300,,Medicina,8,1963,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Quasar,Lathews,MILLER CLERK,,23-Jan-82,1300,,Medicina,8,1963,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Quasar,Sandage,MILLER CLERK,,23-Jan-82,1300,,Medicina,8,1963,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Quasar,Sandage,MILLER CLERK,,23-Jan-82,1300,,Medicina,8,1963,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Radar,Taylor,FORD ANALYST,,3-Dec-81,3000,,Química,4,1922,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Radar,Taylor,FORD ANALYST,,3-Dec-81,3000,,Química,4,1922,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Radar,Young,FORD ANALYST,,3-Dec-81,3000,,Química,4,1922,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Radar,Young,FORD ANALYST,,3-Dec-81,3000,,Química,4,1922,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Radio de diodos,Fleming,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Radio de diodos,Fleming,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Radioactividad,Becquerel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
Radioactividad,Becquerel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
Radioactividad,Becquerel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
Radioactividad,Becquerel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
Radioactividad,Becquerel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
Radioactividad,Becquerel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
Rasuradora eléctrica,Schick,FORD ANALYST,,3-Dec-81,3000,,Química,4,1931,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Rasuradora eléctrica,Schick,FORD ANALYST,,3-Dec-81,3000,,Química,4,1931,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Rayo Láser,Townes,FORD ANALYST,,3-Dec-81,3000,,Química,4,1958,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Rayo Láser,Townes,FORD ANALYST,,3-Dec-81,3000,,Química,4,1958,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Rayo Láser,Schawlow,FORD ANALYST,,3-Dec-81,3000,,Química,4,1958,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Rayo Láser,Schawlow,FORD ANALYST,,3-Dec-81,3000,,Química,4,1958,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Rayos X,Roentgen,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Rayos cósmicos,Gockel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1910,Suiza,Suiza,Centro Europa,Berna,6463000,15941,ALEMANIA,X,,,
Rayos cósmicos,Gockel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1910,Suiza,Suiza,Centro Europa,Berna,6463000,15941,Francia,,,,X
Rayos cósmicos,Gockel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1910,Suiza,Suiza,Centro Europa,Berna,6463000,15941,Italia,,X,,
Rayos cósmicos,Gockel,JAMES CLERK,,3-Dec-81,950,,Biología,6,1910,Suiza,Suiza,Centro Europa,Berna,6463000,15941,Austria,,,X,
Razuradora,Gillette,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Razuradora,Gillette,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Reaper,Mccornick,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1834,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Reaper,Mccornick,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1834,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Reaper,Mccornick,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1834,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Reaper,Mccornick,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1834,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Reaper,Mccornick,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1834,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Reaper,Mccornick,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1834,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Reaper,Mccornick,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1834,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Reaper,Mccornick,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1834,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,korea del Norte,,X,,
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Mongolia,,X,,
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Afghanistan,,X,,
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Turquia,,X,,
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Hungria,,,,X
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Finlandia,,,,X
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Polonia,,,,X
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Republica Checa,,,,X
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Rumania,,,,X
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,Iran,,X,,
Reflejo condicionado,Pvlov,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Rusia,Rusia,Europa del Este,Moscow,272500000,8649490,China,,X,,
Reloj de péndulo,Huygens,BLAKE MANAGER,Química,1-May-81,2850,,Electrónica,8,1657,Holanda,Holanda,Europa,Amsterdam,14374000,16464,Belgica,,X,,
Reloj de péndulo,Huygens,BLAKE MANAGER,Química,1-May-81,2850,,Electrónica,8,1657,Holanda,Holanda,Europa,Amsterdam,14374000,16464,ALEMANIA,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Resistencia eléctrica,Ohm,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1827,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Revolver,Colt,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1835,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Revolver,Colt,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1835,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Revolver,Colt,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1835,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Revolver,Colt,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1835,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Revolver,Colt,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1835,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Revolver,Colt,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1835,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Revolver,Colt,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1835,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Revolver,Colt,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1835,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Secuencia automática computarizada,Aiken et al,FORD ANALYST,,3-Dec-81,3000,,Química,4,1939,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Secuencia automática computarizada,Aiken et al,FORD ANALYST,,3-Dec-81,3000,,Química,4,1939,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
